0	2.03503e-11
0.00188682	0.00188682
0.0003289	0.0003289
2.23032e-05	2.21514e-05
4.11522e-06	3.07301e-06
3.51441e-07	2.40055e-07
7.63855e-08	3.1495e-08
8.23831e-09	4.07443e-09
1.63565e-09	3.80701e-10
2.07718e-10	9.78029e-11
3.77476e-11	5.98885e-12
6.60682e-12	3.14362e-12
9.4062e-13	2.22681e-13
2.05501e-13	1.19121e-13
2.40684e-14	8.786e-15
6.81647e-15	3.78556e-15
7.10445e-16	3.9126e-16
4.22421e-16	3.72257e-16
3.41351e-16	2.0216e-16
3.38348e-16	2.71444e-16
3.43212e-16	2.71444e-16
